"DATE_TIME";"1__1_2500_044_Engine_Speed__ECU_";"1__1_0181_001_P_Charge_Mix_A";"1__1_4540_007_Fuel_Flow"
"2021-06-03 10:52:27 065000us";0.00;0.95;0.00
"2021-06-03 10:52:27 070000us";0.00;0.95;0.00
"2021-06-03 10:52:27 075000us";0.00;0.95;0.00
"2021-06-03 10:52:27 080000us";0.00;0.95;0.00
"2021-06-03 10:52:27 085000us";0.00;0.95;0.00
"2021-06-03 10:52:27 090000us";0.00;0.95;0.00
"2021-06-03 10:52:27 095000us";0.00;0.95;0.00
"2021-06-03 10:52:27 100000us";0.00;0.95;0.00
"2021-06-03 10:52:27 105000us";0.00;0.95;0.00
"2021-06-03 10:52:27 110000us";0.00;0.95;0.00
"2021-06-03 10:52:27 115000us";0.00;0.95;0.00
"2021-06-03 10:52:27 120000us";0.00;0.95;0.00
"2021-06-03 10:52:27 125000us";0.00;0.95;0.00
"2021-06-03 10:52:27 130000us";0.00;0.95;0.00
"2021-06-03 10:52:27 135000us";0.00;0.95;0.00
"2021-06-03 10:52:27 140000us";0.00;0.95;0.00
"2021-06-03 10:52:27 145000us";0.00;0.95;0.00
"2021-06-03 10:52:27 150000us";0.00;0.95;0.00
"2021-06-03 10:52:27 155000us";0.00;0.95;0.00
"2021-06-03 10:52:27 160000us";0.00;0.95;0.00
"2021-06-03 10:52:27 165000us";0.00;0.95;0.00
"2021-06-03 10:52:27 170000us";0.00;0.95;0.00
"2021-06-03 10:52:27 175000us";0.00;0.95;0.00
"2021-06-03 10:52:27 180000us";0.00;0.95;0.00
"2021-06-03 10:52:27 185000us";0.00;0.95;0.00
"2021-06-03 10:52:27 190000us";0.00;0.95;0.00
"2021-06-03 10:52:27 195000us";0.00;0.95;0.00
"2021-06-03 10:52:27 200000us";0.00;0.95;0.00
"2021-06-03 10:52:27 205000us";0.00;0.94;0.00
"2021-06-03 10:52:27 210000us";0.00;0.94;0.00
"2021-06-03 10:52:27 215000us";0.00;0.94;0.00
"2021-06-03 10:52:27 220000us";0.00;0.94;0.00
"2021-06-03 10:52:27 225000us";0.00;0.94;0.00
"2021-06-03 10:52:27 230000us";0.00;0.94;0.00
"2021-06-03 10:52:27 235000us";0.00;0.94;0.00
"2021-06-03 10:52:27 240000us";0.00;0.94;0.00
"2021-06-03 10:52:27 245000us";0.00;0.94;0.00
"2021-06-03 10:52:27 250000us";0.00;0.94;0.00
"2021-06-03 10:52:27 255000us";0.00;0.94;0.00
"2021-06-03 10:52:27 260000us";0.00;0.94;0.00
"2021-06-03 10:52:27 265000us";0.00;0.94;0.00
"2021-06-03 10:52:27 270000us";0.00;0.94;0.00
"2021-06-03 10:52:27 275000us";0.00;0.94;0.00
"2021-06-03 10:52:27 280000us";0.00;0.94;0.00
"2021-06-03 10:52:27 285000us";0.00;0.94;0.00
"2021-06-03 10:52:27 290000us";0.00;0.94;0.00
"2021-06-03 10:52:27 295000us";0.00;0.94;0.00
"2021-06-03 10:52:27 300000us";0.00;0.94;0.00
"2021-06-03 10:52:27 305000us";0.00;0.94;0.00
"2021-06-03 10:52:27 310000us";0.00;0.94;0.00
"2021-06-03 10:52:27 315000us";0.00;0.94;0.00
"2021-06-03 10:52:27 320000us";0.00;0.94;0.00
"2021-06-03 10:52:27 325000us";0.00;0.94;0.00
"2021-06-03 10:52:27 330000us";0.00;0.94;0.00
"2021-06-03 10:52:27 335000us";0.00;0.94;0.00
"2021-06-03 10:52:27 340000us";0.00;0.94;0.00
"2021-06-03 10:52:27 345000us";0.00;0.94;0.00
"2021-06-03 10:52:27 350000us";0.00;0.94;0.00
"2021-06-03 10:52:27 355000us";0.00;0.94;0.00
"2021-06-03 10:52:27 360000us";0.00;0.94;0.00
"2021-06-03 10:52:27 365000us";0.00;0.94;0.00
"2021-06-03 10:52:27 370000us";0.00;0.94;0.00
"2021-06-03 10:52:27 375000us";0.00;0.94;0.00
"2021-06-03 10:52:27 380000us";0.00;0.94;0.00
"2021-06-03 10:52:27 385000us";0.00;0.93;0.00
"2021-06-03 10:52:27 390000us";0.00;0.93;0.00
"2021-06-03 10:52:27 395000us";0.00;0.93;0.00
"2021-06-03 10:52:27 400000us";0.00;0.93;0.00
"2021-06-03 10:52:27 405000us";0.00;0.93;0.00
"2021-06-03 10:52:27 410000us";0.00;0.93;0.00
"2021-06-03 10:52:27 415000us";0.00;0.93;0.00
"2021-06-03 10:52:27 420000us";0.00;0.93;0.00
"2021-06-03 10:52:27 425000us";0.00;0.93;0.00
"2021-06-03 10:52:27 430000us";0.00;0.93;0.00
"2021-06-03 10:52:27 435000us";0.00;0.93;0.00
"2021-06-03 10:52:27 440000us";0.00;0.93;0.00
"2021-06-03 10:52:27 445000us";0.00;0.93;0.00
"2021-06-03 10:52:27 450000us";0.00;0.93;0.00
"2021-06-03 10:52:27 455000us";0.00;0.93;0.00
"2021-06-03 10:52:27 460000us";0.00;0.93;0.00
"2021-06-03 10:52:27 465000us";0.00;0.93;0.00
"2021-06-03 10:52:27 470000us";0.00;0.93;0.00
"2021-06-03 10:52:27 475000us";0.00;0.93;0.00
"2021-06-03 10:52:27 480000us";0.00;0.93;0.00
"2021-06-03 10:52:27 485000us";0.00;0.93;0.00
"2021-06-03 10:52:27 490000us";0.00;0.93;0.00
"2021-06-03 10:52:27 495000us";0.00;0.93;0.00
"2021-06-03 10:52:27 500000us";0.00;0.93;0.00
"2021-06-03 10:52:27 505000us";0.00;0.93;0.00
"2021-06-03 10:52:27 510000us";0.00;0.93;0.00
"2021-06-03 10:52:27 515000us";0.00;0.93;0.00
"2021-06-03 10:52:27 520000us";0.00;0.93;0.00
"2021-06-03 10:52:27 525000us";0.00;0.93;0.00
"2021-06-03 10:52:27 530000us";0.00;0.93;0.00
"2021-06-03 10:52:27 535000us";0.00;0.93;0.00
"2021-06-03 10:52:27 540000us";0.00;0.93;0.00
"2021-06-03 10:52:27 545000us";0.00;0.93;0.00
"2021-06-03 10:52:27 550000us";0.00;0.93;0.00
"2021-06-03 10:52:27 555000us";0.00;0.93;0.00
"2021-06-03 10:52:27 560000us";0.00;0.93;0.00
"2021-06-03 10:52:27 565000us";0.00;0.92;0.00
"2021-06-03 10:52:27 570000us";0.00;0.92;0.00
"2021-06-03 10:52:27 575000us";0.00;0.92;0.00
"2021-06-03 10:52:27 580000us";0.00;0.92;0.00
"2021-06-03 10:52:27 585000us";0.00;0.92;0.00
"2021-06-03 10:52:27 590000us";0.00;0.92;0.00
"2021-06-03 10:52:27 595000us";0.00;0.92;0.00
"2021-06-03 10:52:27 600000us";0.00;0.92;0.00
"2021-06-03 10:52:27 605000us";0.00;0.92;0.00
"2021-06-03 10:52:27 610000us";0.00;0.92;0.00
"2021-06-03 10:52:27 615000us";0.00;0.92;0.00
"2021-06-03 10:52:27 620000us";0.00;0.92;0.00
"2021-06-03 10:52:27 625000us";0.00;0.92;0.00
"2021-06-03 10:52:27 630000us";0.00;0.92;0.00
"2021-06-03 10:52:27 635000us";0.00;0.92;0.00
"2021-06-03 10:52:27 640000us";0.00;0.92;0.00
"2021-06-03 10:52:27 645000us";0.00;0.92;0.00
"2021-06-03 10:52:27 650000us";0.00;0.92;0.00
"2021-06-03 10:52:27 655000us";0.00;0.92;0.00
"2021-06-03 10:52:27 660000us";0.00;0.92;0.00
"2021-06-03 10:52:27 665000us";0.00;0.92;0.00
"2021-06-03 10:52:27 670000us";0.00;0.92;0.00
"2021-06-03 10:52:27 675000us";0.00;0.92;0.00
"2021-06-03 10:52:27 680000us";0.00;0.92;0.00
"2021-06-03 10:52:27 685000us";0.00;0.92;0.00
"2021-06-03 10:52:27 690000us";0.00;0.92;0.00
"2021-06-03 10:52:27 695000us";0.00;0.92;0.00
"2021-06-03 10:52:27 700000us";0.00;0.92;0.00
"2021-06-03 10:52:27 705000us";0.00;0.92;0.00
"2021-06-03 10:52:27 710000us";0.00;0.92;0.00
"2021-06-03 10:52:27 715000us";0.00;0.92;0.00
"2021-06-03 10:52:27 720000us";0.00;0.92;0.00
"2021-06-03 10:52:27 725000us";0.00;0.92;0.00
"2021-06-03 10:52:27 730000us";0.00;0.92;0.00
"2021-06-03 10:52:27 735000us";0.00;0.92;0.00
"2021-06-03 10:52:27 740000us";0.00;0.92;0.00
"2021-06-03 10:52:27 745000us";0.00;0.91;0.00
"2021-06-03 10:52:27 750000us";0.00;0.91;0.00
"2021-06-03 10:52:27 755000us";0.00;0.91;0.00
"2021-06-03 10:52:27 760000us";0.00;0.91;0.00
"2021-06-03 10:52:27 765000us";80.00;0.91;0.00
"2021-06-03 10:52:27 770000us";80.00;0.91;0.00
"2021-06-03 10:52:27 775000us";80.00;0.91;0.00
"2021-06-03 10:52:27 780000us";80.00;0.91;0.00
"2021-06-03 10:52:27 785000us";80.00;0.91;0.00
"2021-06-03 10:52:27 790000us";80.00;0.91;0.00
"2021-06-03 10:52:27 795000us";80.00;0.91;0.00
"2021-06-03 10:52:27 800000us";80.00;0.91;0.00
"2021-06-03 10:52:27 805000us";80.00;0.92;0.00
"2021-06-03 10:52:27 810000us";80.00;0.92;0.00
"2021-06-03 10:52:27 815000us";80.00;0.92;0.00
"2021-06-03 10:52:27 820000us";80.00;0.92;0.00
"2021-06-03 10:52:27 825000us";80.00;0.93;0.00
"2021-06-03 10:52:27 830000us";80.00;0.93;0.00
"2021-06-03 10:52:27 835000us";80.00;0.93;0.00
"2021-06-03 10:52:27 840000us";80.00;0.93;0.00
"2021-06-03 10:52:27 845000us";80.00;0.94;0.00
"2021-06-03 10:52:27 850000us";80.00;0.94;0.00
"2021-06-03 10:52:27 855000us";80.00;0.94;0.00
"2021-06-03 10:52:27 860000us";80.00;0.94;0.00
"2021-06-03 10:52:27 865000us";80.00;0.95;0.00
"2021-06-03 10:52:27 870000us";80.00;0.95;0.00
"2021-06-03 10:52:27 875000us";80.00;0.95;0.00
"2021-06-03 10:52:27 880000us";80.00;0.95;0.00
"2021-06-03 10:52:27 885000us";80.00;0.96;0.00
"2021-06-03 10:52:27 890000us";80.00;0.96;0.00
"2021-06-03 10:52:27 895000us";80.00;0.96;0.00
"2021-06-03 10:52:27 900000us";80.00;0.96;0.00
"2021-06-03 10:52:27 905000us";80.00;0.97;0.00
"2021-06-03 10:52:27 910000us";80.00;0.97;0.00
"2021-06-03 10:52:27 915000us";80.00;0.97;0.00
"2021-06-03 10:52:27 920000us";80.00;0.97;0.00
"2021-06-03 10:52:27 925000us";80.00;0.98;0.00
"2021-06-03 10:52:27 930000us";80.00;0.98;0.00
"2021-06-03 10:52:27 935000us";80.00;0.98;0.00
"2021-06-03 10:52:27 940000us";80.00;0.98;0.00
"2021-06-03 10:52:27 945000us";80.10;0.98;0.00
"2021-06-03 10:52:27 950000us";80.10;0.98;0.00
"2021-06-03 10:52:27 955000us";80.10;0.98;0.00
"2021-06-03 10:52:27 960000us";80.10;0.98;0.00
"2021-06-03 10:52:27 965000us";80.10;0.99;0.00
"2021-06-03 10:52:27 970000us";80.10;0.99;0.00
"2021-06-03 10:52:27 975000us";80.10;0.99;0.00
"2021-06-03 10:52:27 980000us";80.10;0.99;0.00
"2021-06-03 10:52:27 985000us";80.20;0.99;0.00
"2021-06-03 10:52:27 990000us";80.20;0.99;0.00
"2021-06-03 10:52:27 995000us";80.20;0.99;0.00
"2021-06-03 10:52:28 000000us";80.20;0.99;0.00
"2021-06-03 10:52:28 005000us";80.30;0.99;0.00
"2021-06-03 10:52:28 010000us";80.30;0.99;0.00
"2021-06-03 10:52:28 015000us";80.30;0.99;0.00
"2021-06-03 10:52:28 020000us";80.30;0.99;0.00
"2021-06-03 10:52:28 025000us";80.40;1.00;0.00
"2021-06-03 10:52:28 030000us";80.40;1.00;0.00
"2021-06-03 10:52:28 035000us";80.40;1.00;0.00
"2021-06-03 10:52:28 040000us";80.40;1.00;0.00
"2021-06-03 10:52:28 045000us";80.50;1.00;0.00
"2021-06-03 10:52:28 050000us";80.50;1.00;0.00
"2021-06-03 10:52:28 055000us";80.50;1.00;0.00
"2021-06-03 10:52:28 060000us";80.50;1.00;0.00
"2021-06-03 10:52:28 065000us";80.70;1.00;0.00
"2021-06-03 10:52:28 070000us";80.70;1.00;0.00
"2021-06-03 10:52:28 075000us";80.70;1.00;0.00
"2021-06-03 10:52:28 080000us";80.70;1.00;0.00
"2021-06-03 10:52:28 085000us";80.70;1.00;0.00
"2021-06-03 10:52:28 090000us";80.70;1.00;0.00
"2021-06-03 10:52:28 095000us";80.70;1.00;0.00
"2021-06-03 10:52:28 100000us";80.70;1.00;0.00
"2021-06-03 10:52:28 105000us";80.90;1.00;0.00
"2021-06-03 10:52:28 110000us";80.90;1.00;0.00
"2021-06-03 10:52:28 115000us";80.90;1.00;0.00
"2021-06-03 10:52:28 120000us";80.90;1.00;0.00
"2021-06-03 10:52:28 125000us";81.10;1.00;29.61
"2021-06-03 10:52:28 130000us";81.10;1.00;29.61
"2021-06-03 10:52:28 135000us";81.10;1.00;29.61
"2021-06-03 10:52:28 140000us";81.10;1.00;29.61
"2021-06-03 10:52:28 145000us";81.20;1.00;29.61
"2021-06-03 10:52:28 150000us";81.20;1.00;29.61
"2021-06-03 10:52:28 155000us";81.20;1.00;29.61
"2021-06-03 10:52:28 160000us";81.20;1.00;29.61
"2021-06-03 10:52:28 165000us";81.30;1.00;29.61
"2021-06-03 10:52:28 170000us";81.30;1.00;29.61
"2021-06-03 10:52:28 175000us";81.30;1.00;29.61
"2021-06-03 10:52:28 180000us";81.30;1.00;29.61
"2021-06-03 10:52:28 185000us";81.50;1.00;29.61
"2021-06-03 10:52:28 190000us";81.50;1.00;29.61
"2021-06-03 10:52:28 195000us";81.50;1.00;29.61
"2021-06-03 10:52:28 200000us";81.50;1.00;29.61
"2021-06-03 10:52:28 205000us";81.70;1.00;29.61
"2021-06-03 10:52:28 210000us";81.70;1.00;29.61
"2021-06-03 10:52:28 215000us";81.70;1.00;29.61
"2021-06-03 10:52:28 220000us";81.70;1.00;29.61
"2021-06-03 10:52:28 225000us";81.80;1.00;19.61
"2021-06-03 10:52:28 230000us";81.80;1.00;19.61
"2021-06-03 10:52:28 235000us";81.80;1.00;19.61
"2021-06-03 10:52:28 240000us";81.80;1.00;19.61
"2021-06-03 10:52:28 245000us";82.00;1.00;19.61
"2021-06-03 10:52:28 250000us";82.00;1.00;19.61
"2021-06-03 10:52:28 255000us";82.00;1.00;19.61
"2021-06-03 10:52:28 260000us";82.00;1.00;19.61
"2021-06-03 10:52:28 265000us";82.10;1.00;19.61
"2021-06-03 10:52:28 270000us";82.10;1.00;19.61
"2021-06-03 10:52:28 275000us";82.10;1.00;19.61
"2021-06-03 10:52:28 280000us";82.10;1.00;19.61
"2021-06-03 10:52:28 285000us";82.20;1.00;19.61
"2021-06-03 10:52:28 290000us";82.20;1.00;19.61
"2021-06-03 10:52:28 295000us";82.20;1.00;19.61
"2021-06-03 10:52:28 300000us";82.20;1.00;19.61
"2021-06-03 10:52:28 305000us";82.30;1.00;19.61
"2021-06-03 10:52:28 310000us";82.30;1.00;19.61
"2021-06-03 10:52:28 315000us";82.30;1.00;19.61
"2021-06-03 10:52:28 320000us";82.30;1.00;19.61
"2021-06-03 10:52:28 325000us";82.40;1.00;15.52
"2021-06-03 10:52:28 330000us";82.40;1.00;15.52
"2021-06-03 10:52:28 335000us";82.40;1.00;15.52
"2021-06-03 10:52:28 340000us";82.40;1.00;15.52
"2021-06-03 10:52:28 345000us";82.70;1.00;15.52
"2021-06-03 10:52:28 350000us";82.70;1.00;15.52
"2021-06-03 10:52:28 355000us";82.70;1.00;15.52
"2021-06-03 10:52:28 360000us";82.70;1.00;15.52
"2021-06-03 10:52:28 365000us";82.80;1.00;15.52
"2021-06-03 10:52:28 370000us";82.80;1.00;15.52
"2021-06-03 10:52:28 375000us";82.80;1.00;15.52
"2021-06-03 10:52:28 380000us";82.80;1.00;15.52
"2021-06-03 10:52:28 385000us";82.90;1.00;15.52
"2021-06-03 10:52:28 390000us";82.90;1.00;15.52
"2021-06-03 10:52:28 395000us";82.90;1.00;15.52
"2021-06-03 10:52:28 400000us";82.90;1.00;15.52
"2021-06-03 10:52:28 405000us";83.10;1.00;15.52
"2021-06-03 10:52:28 410000us";83.10;1.00;15.52
"2021-06-03 10:52:28 415000us";83.10;1.00;15.52
"2021-06-03 10:52:28 420000us";83.10;1.00;15.52
"2021-06-03 10:52:28 425000us";83.10;1.00;13.75
"2021-06-03 10:52:28 430000us";83.10;1.00;13.75
"2021-06-03 10:52:28 435000us";83.10;1.00;13.75
"2021-06-03 10:52:28 440000us";83.10;1.00;13.75
"2021-06-03 10:52:28 445000us";83.30;1.00;13.75
"2021-06-03 10:52:28 450000us";83.30;1.00;13.75
"2021-06-03 10:52:28 455000us";83.30;1.00;13.75
"2021-06-03 10:52:28 460000us";83.30;1.00;13.75
"2021-06-03 10:52:28 465000us";83.40;1.00;13.75
"2021-06-03 10:52:28 470000us";83.40;1.00;13.75
"2021-06-03 10:52:28 475000us";83.40;1.00;13.75
"2021-06-03 10:52:28 480000us";83.40;1.00;13.75
"2021-06-03 10:52:28 485000us";83.50;1.00;13.75
"2021-06-03 10:52:28 490000us";83.50;1.00;13.75
"2021-06-03 10:52:28 495000us";83.50;1.00;13.75
"2021-06-03 10:52:28 500000us";83.50;1.00;13.75
"2021-06-03 10:52:28 505000us";83.60;1.00;13.75
"2021-06-03 10:52:28 510000us";83.60;1.00;13.75
"2021-06-03 10:52:28 515000us";83.60;1.00;13.75
"2021-06-03 10:52:28 520000us";83.60;1.00;13.75
"2021-06-03 10:52:28 525000us";83.80;1.00;14.35
"2021-06-03 10:52:28 530000us";83.80;1.00;14.35
"2021-06-03 10:52:28 535000us";83.80;1.00;14.35
"2021-06-03 10:52:28 540000us";83.80;1.00;14.35
"2021-06-03 10:52:28 545000us";83.90;1.00;14.35
"2021-06-03 10:52:28 550000us";83.90;1.00;14.35
"2021-06-03 10:52:28 555000us";83.90;1.00;14.35
"2021-06-03 10:52:28 560000us";83.90;1.00;14.35
"2021-06-03 10:52:28 565000us";84.00;1.00;14.35
"2021-06-03 10:52:28 570000us";84.00;1.00;14.35
"2021-06-03 10:52:28 575000us";84.00;1.00;14.35
"2021-06-03 10:52:28 580000us";84.00;1.00;14.35
"2021-06-03 10:52:28 585000us";84.20;1.00;14.35
"2021-06-03 10:52:28 590000us";84.20;1.00;14.35
"2021-06-03 10:52:28 595000us";84.20;1.00;14.35
"2021-06-03 10:52:28 600000us";84.20;1.00;14.35
"2021-06-03 10:52:28 605000us";84.40;1.00;14.35
"2021-06-03 10:52:28 610000us";84.40;1.00;14.35
"2021-06-03 10:52:28 615000us";84.40;1.00;14.35
"2021-06-03 10:52:28 620000us";84.40;1.00;14.35
"2021-06-03 10:52:28 625000us";84.40;1.00;12.77
"2021-06-03 10:52:28 630000us";84.40;1.00;12.77
"2021-06-03 10:52:28 635000us";84.40;1.00;12.77
"2021-06-03 10:52:28 640000us";84.40;1.00;12.77
"2021-06-03 10:52:28 645000us";84.50;1.00;12.77
"2021-06-03 10:52:28 650000us";84.50;1.00;12.77
"2021-06-03 10:52:28 655000us";84.50;1.00;12.77
"2021-06-03 10:52:28 660000us";84.50;1.00;12.77
"2021-06-03 10:52:28 665000us";84.60;1.00;12.77
"2021-06-03 10:52:28 670000us";84.60;1.00;12.77
"2021-06-03 10:52:28 675000us";84.60;1.00;12.77
"2021-06-03 10:52:28 680000us";84.60;1.00;12.77
"2021-06-03 10:52:28 685000us";84.60;1.00;12.77
"2021-06-03 10:52:28 690000us";84.60;1.00;12.77
"2021-06-03 10:52:28 695000us";84.60;1.00;12.77
"2021-06-03 10:52:28 700000us";84.60;1.00;12.77
"2021-06-03 10:52:28 705000us";84.70;1.00;12.77
"2021-06-03 10:52:28 710000us";84.70;1.00;12.77
"2021-06-03 10:52:28 715000us";84.70;1.00;12.77
"2021-06-03 10:52:28 720000us";84.70;1.00;12.77
"2021-06-03 10:52:28 725000us";84.70;1.00;14.31
"2021-06-03 10:52:28 730000us";84.70;1.00;14.31
"2021-06-03 10:52:28 735000us";84.70;1.00;14.31
"2021-06-03 10:52:28 740000us";84.70;1.00;14.31
"2021-06-03 10:52:28 745000us";84.70;1.00;14.31
"2021-06-03 10:52:28 750000us";84.70;1.00;14.31
"2021-06-03 10:52:28 755000us";84.70;1.00;14.31
"2021-06-03 10:52:28 760000us";84.70;1.00;14.31
"2021-06-03 10:52:28 765000us";84.80;1.00;14.31
"2021-06-03 10:52:28 770000us";84.80;1.00;14.31
"2021-06-03 10:52:28 775000us";84.80;1.00;14.31
"2021-06-03 10:52:28 780000us";84.80;1.00;14.31
"2021-06-03 10:52:28 785000us";84.80;1.00;14.31
"2021-06-03 10:52:28 790000us";84.80;1.00;14.31
"2021-06-03 10:52:28 795000us";84.80;1.00;14.31
"2021-06-03 10:52:28 800000us";84.80;1.00;14.31
"2021-06-03 10:52:28 805000us";84.80;1.00;14.31
"2021-06-03 10:52:28 810000us";84.80;1.00;14.31
"2021-06-03 10:52:28 815000us";84.80;1.00;14.31
"2021-06-03 10:52:28 820000us";84.80;1.00;14.31
"2021-06-03 10:52:28 825000us";84.80;1.00;15.02
"2021-06-03 10:52:28 830000us";84.80;1.00;15.02
"2021-06-03 10:52:28 835000us";84.80;1.00;15.02
"2021-06-03 10:52:28 840000us";84.80;1.00;15.02
"2021-06-03 10:52:28 845000us";84.80;1.00;15.02
"2021-06-03 10:52:28 850000us";84.80;1.00;15.02
"2021-06-03 10:52:28 855000us";84.80;1.00;15.02
"2021-06-03 10:52:28 860000us";84.80;1.00;15.02
"2021-06-03 10:52:28 865000us";84.90;1.00;15.02
"2021-06-03 10:52:28 870000us";84.90;1.00;15.02
"2021-06-03 10:52:28 875000us";84.90;1.00;15.02
"2021-06-03 10:52:28 880000us";84.90;1.00;15.02
"2021-06-03 10:52:28 885000us";84.90;1.00;15.02
"2021-06-03 10:52:28 890000us";84.90;1.00;15.02
"2021-06-03 10:52:28 895000us";84.90;1.00;15.02
"2021-06-03 10:52:28 900000us";84.90;1.00;15.02
"2021-06-03 10:52:28 905000us";84.90;1.00;15.02
"2021-06-03 10:52:28 910000us";84.90;1.00;15.02
"2021-06-03 10:52:28 915000us";84.90;1.00;15.02
"2021-06-03 10:52:28 920000us";84.90;1.00;15.02
"2021-06-03 10:52:28 925000us";84.90;1.00;13.62
"2021-06-03 10:52:28 930000us";84.90;1.00;13.62
"2021-06-03 10:52:28 935000us";84.90;1.00;13.62
"2021-06-03 10:52:28 940000us";84.90;1.00;13.62
"2021-06-03 10:52:28 945000us";85.00;1.00;13.62
"2021-06-03 10:52:28 950000us";85.00;1.00;13.62
"2021-06-03 10:52:28 955000us";85.00;1.00;13.62
"2021-06-03 10:52:28 960000us";85.00;1.00;13.62
"2021-06-03 10:52:28 965000us";85.00;1.00;13.62
"2021-06-03 10:52:28 970000us";85.00;1.00;13.62
"2021-06-03 10:52:28 975000us";85.00;1.00;13.62
"2021-06-03 10:52:28 980000us";85.00;1.00;13.62
"2021-06-03 10:52:28 985000us";85.10;1.00;13.62
"2021-06-03 10:52:28 990000us";85.10;1.00;13.62
"2021-06-03 10:52:28 995000us";85.10;1.00;13.62
"2021-06-03 10:52:29 000000us";85.10;1.00;13.62
"2021-06-03 10:52:29 005000us";85.20;1.00;13.62
"2021-06-03 10:52:29 010000us";85.20;1.00;13.62
"2021-06-03 10:52:29 015000us";85.20;1.00;13.62
"2021-06-03 10:52:29 020000us";85.20;1.00;13.62
"2021-06-03 10:52:29 025000us";85.20;1.00;12.93
"2021-06-03 10:52:29 030000us";85.20;1.00;12.93
"2021-06-03 10:52:29 035000us";85.20;1.00;12.93
"2021-06-03 10:52:29 040000us";85.20;1.00;12.93
"2021-06-03 10:52:29 045000us";85.30;1.00;12.93
"2021-06-03 10:52:29 050000us";85.30;1.00;12.93
"2021-06-03 10:52:29 055000us";85.30;1.00;12.93
"2021-06-03 10:52:29 060000us";85.30;1.00;12.93
"2021-06-03 10:52:29 065000us";85.30;1.00;12.93
"2021-06-03 10:52:29 070000us";85.30;1.00;12.93
"2021-06-03 10:52:29 075000us";85.30;1.00;12.93
"2021-06-03 10:52:29 080000us";85.30;1.00;12.93
"2021-06-03 10:52:29 085000us";85.40;1.00;12.93
"2021-06-03 10:52:29 090000us";85.40;1.00;12.93
"2021-06-03 10:52:29 095000us";85.40;1.00;12.93
"2021-06-03 10:52:29 100000us";85.40;1.00;12.93
"2021-06-03 10:52:29 105000us";85.50;1.00;12.93
"2021-06-03 10:52:29 110000us";85.50;1.00;12.93
"2021-06-03 10:52:29 115000us";85.50;1.00;12.93
"2021-06-03 10:52:29 120000us";85.50;1.00;12.93
"2021-06-03 10:52:29 125000us";85.50;1.00;14.16
"2021-06-03 10:52:29 130000us";85.50;1.00;14.16
"2021-06-03 10:52:29 135000us";85.50;1.00;14.16
"2021-06-03 10:52:29 140000us";85.50;1.00;14.16
"2021-06-03 10:52:29 145000us";85.60;1.00;14.16
"2021-06-03 10:52:29 150000us";85.60;1.00;14.16
"2021-06-03 10:52:29 155000us";85.60;1.00;14.16
"2021-06-03 10:52:29 160000us";85.60;1.00;14.16
"2021-06-03 10:52:29 165000us";85.70;1.00;14.16
"2021-06-03 10:52:29 170000us";85.70;1.00;14.16
"2021-06-03 10:52:29 175000us";85.70;1.00;14.16
"2021-06-03 10:52:29 180000us";85.70;1.00;14.16
"2021-06-03 10:52:29 185000us";85.90;1.00;14.16
"2021-06-03 10:52:29 190000us";85.90;1.00;14.16
"2021-06-03 10:52:29 195000us";85.90;1.00;14.16
"2021-06-03 10:52:29 200000us";85.90;1.00;14.16
"2021-06-03 10:52:29 205000us";85.90;1.00;14.16
"2021-06-03 10:52:29 210000us";85.90;1.00;14.16
"2021-06-03 10:52:29 215000us";85.90;1.00;14.16
"2021-06-03 10:52:29 220000us";85.90;1.00;14.16
"2021-06-03 10:52:29 225000us";86.00;1.00;15.46
"2021-06-03 10:52:29 230000us";86.00;1.00;15.46
"2021-06-03 10:52:29 235000us";86.00;1.00;15.46
"2021-06-03 10:52:29 240000us";86.00;1.00;15.46
"2021-06-03 10:52:29 245000us";86.20;1.00;15.46
"2021-06-03 10:52:29 250000us";86.20;1.00;15.46
"2021-06-03 10:52:29 255000us";86.20;1.00;15.46
"2021-06-03 10:52:29 260000us";86.20;1.00;15.46
"2021-06-03 10:52:29 265000us";86.30;1.00;15.46
"2021-06-03 10:52:29 270000us";86.30;1.00;15.46
"2021-06-03 10:52:29 275000us";86.30;1.00;15.46
"2021-06-03 10:52:29 280000us";86.30;1.00;15.46
"2021-06-03 10:52:29 285000us";86.30;1.00;15.46
"2021-06-03 10:52:29 290000us";86.30;1.00;15.46
"2021-06-03 10:52:29 295000us";86.30;1.00;15.46
"2021-06-03 10:52:29 300000us";86.30;1.00;15.46
"2021-06-03 10:52:29 305000us";86.50;1.00;15.46
"2021-06-03 10:52:29 310000us";86.50;1.00;15.46
"2021-06-03 10:52:29 315000us";86.50;1.00;15.46
"2021-06-03 10:52:29 320000us";86.50;1.00;15.46
"2021-06-03 10:52:29 325000us";86.60;1.00;14.10
"2021-06-03 10:52:29 330000us";86.60;1.00;14.10
"2021-06-03 10:52:29 335000us";86.60;1.00;14.10
"2021-06-03 10:52:29 340000us";86.60;1.00;14.10
"2021-06-03 10:52:29 345000us";86.70;1.00;14.10
"2021-06-03 10:52:29 350000us";86.70;1.00;14.10
"2021-06-03 10:52:29 355000us";86.70;1.00;14.10
"2021-06-03 10:52:29 360000us";86.70;1.00;14.10
"2021-06-03 10:52:29 365000us";86.80;1.00;14.10
"2021-06-03 10:52:29 370000us";86.80;1.00;14.10
"2021-06-03 10:52:29 375000us";86.80;1.00;14.10
"2021-06-03 10:52:29 380000us";86.80;1.00;14.10
